admin_page_cnt,admin_duration,info_page_cnt,info_duration,product_page_cnt,product_duration,bounce_rate,exit_rate,avg_page_val,special_day_0_1,month_raw,op_sys,browser_type,region,traffic_type,visitor_type,weekend,revenue,month_num,session_id
0,0.0,0,0.0,3,13.0,0.133333333,0.166666667,0.0,0.0,Feb,2,4,1,1,returning_visitor,False,False,2.0,935ebfeddf5c8198b1fadaab0bfc04969879b8f9167f42c7823912e766545479
0,0.0,0,0.0,2,222.0,0.0,0.1,0.0,0.0,Feb,2,6,1,2,returning_visitor,True,False,2.0,d014308a46f77da61baffdf3905cca63a9eb4bd4eff225a0999776ac079a208c
2,20.0,0,0.0,16,214.8333333,0.0,0.022222222,0.0,0.0,Feb,2,2,1,6,returning_visitor,False,False,2.0,af33f42f2effe66587a5f22d92bce622341996f5d637f2d8543548d57a1226bd
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,returning_visitor,False,False,2.0,38cebbcb0249af456d184b2ee56b186f4f4d972753708cb37a5100ab01069b86
0,0.0,0,0.0,6,2017.166667,0.0,0.011111111,0.0,0.8,Feb,2,2,4,3,returning_visitor,False,False,2.0,844e5daaeaded38230ee3d8519afc6b26bb29433dfa70fedd6cfa773fd3e7150
6,111.5,0,0.0,26,449.0277778,0.0,0.018518519,0.0,0.6,Feb,1,1,3,3,returning_visitor,False,False,2.0,baa22d24f80ec65ad8d8a1e9e0f5990db91d8fd4ec389bac565b4585e5d0656d
0,0.0,0,0.0,6,158.1666667,0.0,0.033333333,0.0,0.0,Feb,3,2,4,2,returning_visitor,False,False,2.0,82de4e90d12d0a31a93786d7bb6e439287b9c0a829b5f81f92a9abfe14cc90c1
0,0.0,0,0.0,9,303.6666667,0.005555556,0.046296296,0.0,0.0,Feb,2,4,5,2,returning_visitor,False,False,2.0,87bf39dc4cf6d43aa952e18286d0ea3ed3fd6da2d5c31082bf6c4a17a64dd9d0
0,0.0,0,0.0,3,25.0,0.0,0.066666667,0.0,0.0,Feb,2,4,1,5,returning_visitor,False,False,2.0,e852eb5cd77016ba35ef2908a0eb9e5f5c7c0bf89ca396b7fa48cf1fecf76473
0,0.0,0,0.0,2,42.0,0.05,0.15,0.0,0.4,Feb,2,2,1,4,returning_visitor,False,False,2.0,51504eb8deeb1a92871ae03c7e713fd5ad745352d21973e06aed345429ea96cb
4,103.625,0,0.0,14,1003.416667,0.0,0.018039216,0.0,0.2,Feb,1,1,3,3,returning_visitor,False,False,2.0,ed9ee000305c387c4d685088bdcb1a2aebf79cff0d40871d55087e6554a62c54
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,7,3,returning_visitor,False,False,2.0,0a626172067bb4e7134ea0f3178dd04de1d4a31eb9b5982fbde8147c33654085
0,0.0,0,0.0,9,272.5,0.0,0.011851852,0.0,0.2,Feb,1,1,6,3,returning_visitor,False,False,2.0,71e1eca5b2301f720581920f3a0dca7df82613ee255652c6e35d155ce047b1e4
3,19.0,0,0.0,8,344.0,0.0,0.007407407,0.0,0.0,Feb,2,4,2,3,returning_visitor,False,False,2.0,a4efda6f4e5725b0a60178fea23dde2c49158eb955d2444cba86d3a0fc45ac49
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,2,3,returning_visitor,False,False,2.0,bd5182c524e5fb97d4b632d04702c8c90d0b0441b1776f809c27103eb67a1572
0,0.0,1,19.0,10,852.0,0.0,0.009090909,0.0,0.0,Feb,2,2,3,6,returning_visitor,False,False,2.0,094796e3358977b05b95b3a2e2ccf54020fece5e7a8f5dd44da4c1f84113b90e
0,0.0,0,0.0,3,780.0,0.066666667,0.066666667,0.0,0.4,Feb,2,4,1,3,returning_visitor,False,False,2.0,85427c74ebf58764b3533faa7b8a984b4490d86c5a01cd81b02fd190ddf676a7
0,0.0,0,0.0,3,1038.0,0.0,0.033333333,0.0,0.0,Feb,2,2,1,1,returning_visitor,False,False,2.0,f32499c124c5ef3eef36edc8ce1c65ccf4fbacd18c93c103b3771885c28212ba
0,0.0,0,0.0,4,573.0,0.0,0.05,0.0,0.0,Feb,2,2,3,3,returning_visitor,False,False,2.0,de0b8a3158783021531684948ebf63e381ceed5feb9478d168d2de50278f8ac3
0,0.0,0,0.0,28,1231.233333,0.007142857,0.030357143,0.0,0.0,Feb,1,1,4,3,returning_visitor,False,False,2.0,7e1edec2fde0f17aa31bd079afcaea6e086b1a04a8ae7601dc2f03a4328ca6e0
0,0.0,0,0.0,11,316.6666667,0.0,0.027272727,0.0,0.8,Feb,2,2,2,1,returning_visitor,False,False,2.0,a11e33fa2565e9e3bdd0c26d8370490a461b914247e48940e37147d0eed2c963
0,0.0,0,0.0,20,873.7365079,0.0075,0.028166667,0.0,0.0,Feb,1,2,1,1,returning_visitor,False,False,2.0,83c9cb5dc35cd3233f6d62e160c9270a99ac691d5079dc78e1ed27973d1a6371
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,2,2,3,4,returning_visitor,False,False,2.0,7cf41b2171627d82dce5af2466d812aff36fd45893fc5823de1a673448690651
0,0.0,0,0.0,4,16.0,0.1,0.15,0.0,0.0,Feb,2,5,5,1,returning_visitor,False,False,2.0,ac12cd2e5489893d53e79117614ef124db8600a90ca6a7a86c850345bee3123e
0,0.0,0,0.0,19,615.0,0.0,0.026315789,0.0,0.2,Feb,2,2,3,3,returning_visitor,False,False,2.0,e5c98c5f8fadb2719c8edd0781c7e6c4f848870c43f3bd3cced35fbaa2750073
0,0.0,0,0.0,9,261.75,0.0,0.026666667,0.0,0.0,Feb,2,6,1,1,returning_visitor,False,False,2.0,5968b9efc993b1edc509434a37610ee7714769d6d9c4f5382f3613571c4c37e2
0,0.0,0,0.0,21,615.8831169,0.033333333,0.04993081,0.0,0.0,Feb,3,2,2,1,returning_visitor,True,False,2.0,253720bd216b1d95e22586abf2c0c9b092e0d4a983ef51979c516aa5e54f77bf
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,3,3,2,returning_visitor,True,False,2.0,6ac1b7d3224ad80680acdb67b7061f02e75cf1d66edaf8dbe5da0e3b6e20eef2
0,0.0,0,0.0,6,117.5,0.0,0.033333333,0.0,0.8,Feb,1,1,1,3,returning_visitor,True,False,2.0,83c0a3d72da8b68ab9d60b57b4d58c27b81825631bc51472a59d3216514210fd
0,0.0,0,0.0,23,501.6666667,0.008695652,0.01884058,0.0,0.6,Feb,1,1,4,2,returning_visitor,False,False,2.0,e68b9477dad4eb61ef3d84c96c8dc66782f4af068311cd35fe79dd27400240c7
2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,Feb,1,1,1,1,returning_visitor,True,False,2.0,f295d1a8c9b75fb75bd1cecb1bfd5a39f0ec463c323eea1f5ae9e78155c11545
1,9.5,0,0.0,23,1223.0,0.015217391,0.012463768,0.0,0.0,Feb,1,1,1,2,returning_visitor,True,False,2.0,d2bb81c4b64410357908d90f9499329474d27dea4c0dc110904d382d63fb8255
0,0.0,0,0.0,6,467.0,0.0,0.016666667,0.0,0.4,Feb,1,1,3,3,returning_visitor,False,False,2.0,fa52f39096d593c83ce00cd32facc2f6a5d49f455e2e8de1f1fa51a80d0d23fa
0,0.0,0,0.0,23,737.1666667,0.008695652,0.011594203,0.0,0.6,Feb,2,2,1,3,returning_visitor,False,False,2.0,1e94d2c24ae0633ec4e74e4843d8f8798fccde6fb5bbd5b7eabfdc815573a34d
0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,Feb,1,1,3,2,returning_visitor,False,False,2.0,31421bb88758b1cc37f7eee5e0c599fb1e6005f1239ce754371a88999e5cf8d5
0,0.0,0,0.0,5,63.0,0.0,0.04,0.0,0.0,Feb,2,2,1,3,returning_visitor,False,False,2.0,273e6190af4ec6c41e47faa5e053aabdb2817a4d00931c83ed9190b121c5e1d2
0,0.0,0,0.0,5,125.0,0.086666667,0.166666667,0.0,0.0,Feb,2,2,1,3,returning_visitor,False,False,2.0,ec73b812c369f8bfc66428c8f3d8b2c519046d2257ea1458c57ffd46f2cfae8b
0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,Feb,2,4,6,1,returning_visitor,False,False,2.0,f037e0d2dba590c9945f03d4a513c3f4042687445e6876e8204a87fd2d4e1c5e
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,Feb,3,2,7,4,returning_visitor,True,False,2.0,fd3c9d46f91a9d3850883076073a84df83f94178e4ea77c713f752969fc45c4b
1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,Feb,1,1,2,4,returning_visitor,True,False,2.0,830a82cda9a983d5b60061231d1870fb5b5baba43f64eb6c14e2f0bc63b31cd7
0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,Feb,2,4,1,3,returning_visitor,False,False,2.0,120c5d0c5076a5e30a08a0d4697ddb47fed8f0ac3cb2d5e5cd0e74640ac85d36
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,1,1,1,3,returning_visitor,False,False,2.0,3a0b1b01d19475cda3500e5dbadb165ce4195e14b258b48364b8b5eb8aeed6a7
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,1,2,returning_visitor,True,False,2.0,4623fa122bb61268bd73d468c57ae70687eaa9a3d645c85f545d847fe63bd7b3
5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,returning_visitor,True,False,2.0,4b8502870270068820d40947bae1c848f1088e768571acad7b8a02370508131d
3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,returning_visitor,False,False,2.0,d8eda4c71dbb4b192488d2760179afc4fcc53c74781dc24837a01f4542156e70
0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,Feb,1,1,6,2,returning_visitor,False,False,2.0,5d05e2d8dd23ab3bea157099c7ce340a32748501d9699b1d84ce9a957ef19489
1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,Feb,1,1,1,4,returning_visitor,False,False,2.0,4f7eb481cb82d098e5febf13a5f133a7a2e52661ae16258473b4805eb722b19b
0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,Feb,1,1,6,2,returning_visitor,False,False,2.0,42cce39590b768495943c5880364e7e7b1279fa912c2da4ad65d0c3d9563ce16
0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,Feb,3,2,6,2,returning_visitor,True,False,2.0,e608c0e0d2eb8c00db7dc7cf93d5d4433df69e416003602f986c8669a03342a2
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,4,2,1,3,returning_visitor,False,False,2.0,2c39369c1c15e082b715ff96c2aaae8455f954ae7047b6a2386946dfc0641aee
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,returning_visitor,False,False,2.0,9e64b81d0ff80d24479cf5db2d80cbfb17976305bd4512b3748a73400d5cd743
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Feb,3,2,1,3,returning_visitor,True,False,2.0,aa1af7e13664fe27b924a58aaed271a3594cd404ff71cc020b1b92dd33aa85ed
0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,Mar,2,2,1,8,returning_visitor,False,False,3.0,c8ea6909b4cf56095528858cc718e6a87b87653257b3113277e5c8a8f005ce12
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,Mar,1,1,3,1,returning_visitor,False,False,3.0,67d2fd79c5070c517657482f3cacc6892da1bfd1ff7c8ce3246974cfde476f49
2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,Mar,2,2,3,2,returning_visitor,False,False,3.0,76e5549adf61a03d5078a6ca1a66d16712170ca6c0e5dff3306e2b0e73ca0d88
10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,Mar,3,2,6,2,returning_visitor,True,False,3.0,bf32e2fd5ac3650ca2736f5b1dc93cfbfd04d5b53c3b852849a2bb6d01d921be
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,2,2,7,2,returning_visitor,False,True,3.0,ec39a0c9e8f1a46fc1300e66d1c1f0a6266476675a0573a74848e40092850dda
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,returning_visitor,False,False,3.0,a2a2a51063a489fd5458e87a6833b77587cf00a891f3333556e8326530fe70e2
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,returning_visitor,False,False,3.0,32fe8a63ada4ec71537022123fe1b1b7542f1762eecde37b533fb17019ac2fa9
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Mar,2,2,1,2,returning_visitor,False,False,3.0,130b23e51757ec44bf19a8c123baa64e55047496dec777c958026bbaf6410537
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Mar,1,1,1,1,returning_visitor,False,False,3.0,687e45fde69a63aea544ba77b9c6f726bbc47daa75e29a1bc1d7ed04ee0e7982
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,returning_visitor,False,False,3.0,9c2613ee217136ffd2f2a88d17a18a298416605119c88e3c3c8e1a4af10f9739
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,returning_visitor,True,False,3.0,fcf7cda94da564a3cbd6397347d9134847a8c28658bab0b1cacf11c9e4f7e8c4
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,returning_visitor,False,False,3.0,115ef40b1a04d4c08bed74d5b1feb1271cf9aac36377bb90c4bde0931e083392
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,new_visitor,False,True,3.0,e4460a8139fe257fc226f2f89a4e0c942db40baa9abb0660d58889934efed587
3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,returning_visitor,False,False,3.0,76fba1809dd35025186920f43fed316d11ae9b46f29a20e7fb67cfc22b230f3f
0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,Mar,2,2,9,2,new_visitor,False,True,3.0,aa7a6513ebd63a2b89ede2f4e3c5bb5a1a940c637f9ba78297ab46952c5b914b
3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,Mar,2,4,1,2,new_visitor,True,True,3.0,2fbd9c4afc4ba7c4d0d2d03d688071642c4d7e5dfdd943f97388f2e05c41bb0b
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,Mar,2,2,7,8,returning_visitor,True,True,3.0,e28c3ce9b6a35cfe8d57bbdc66155174388267e65a03dad822f4c2cb49ecc2bc
0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,returning_visitor,True,False,3.0,1864d850e141bd480298adf52e221d796421edff8f555233d9ad5349b7d57d68
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,new_visitor,False,False,3.0,6a443fc1323f8299a2424348d26e3fcf65173b1e82a913d31a916ef9ce541281
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,returning_visitor,False,False,3.0,0c2d3d21258d1c8be13ff6b95bc5e3bb81c3df4b81ea6b8d9af5d35a7a283a32
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,returning_visitor,False,False,3.0,2b32f4e06526114899fdad596f8569513b888d4bfd7d8740124e167efb96f35d
3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,new_visitor,False,False,3.0,abffec0cfe3accca16d1a2d87b555d6adbc843eef4aed063ab0682787da2677f
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,new_visitor,False,True,3.0,62c725d4c9fe92a53d1e75db99a0c9b085df42f7143ad691aef6be6d7b2ad816
2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,new_visitor,True,False,3.0,45454084a8f1f816c973d125de4445a02191a50cad2ae65aece823c2eaf9c65c
3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,new_visitor,False,False,3.0,ecff66fc903085281debeeceda09ce7ee67cf84772c32087d5d117a51f9ecc4a
0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,returning_visitor,False,False,3.0,6dfdadcfccab6ce45e863ec8e6505521fd83eecafc54445ebc38ec406423de0d
2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,returning_visitor,False,False,3.0,729c8f9fcfb754ccd38571f34e46fbdae8c8ad255b6a9c62f049998aa2b860c9
0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,Mar,2,6,3,1,returning_visitor,False,False,3.0,7bcec0e4718c1566321b61e50252ca4f3ac69020a4f258bb23988f72f7dfd7c4
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,returning_visitor,False,False,3.0,846031dfff6fd04000364519f28a68d2dd5c23093fb7caca24156fa19ebb668d
4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,Mar,1,2,6,6,returning_visitor,True,False,3.0,6380f0c7f35552f7575159a491df3b69e2be376884d8fafaea5fbd285adfeff9
2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,returning_visitor,False,False,3.0,adf33e51ab54820b880feec6ab97d783b07a8eb0dbd8dff7a346871a989a9380
2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,Mar,2,2,4,1,returning_visitor,False,False,3.0,e59e870a476ad013ac5f5163da0d53fc8d9b06be3aa9643fae7ca573254aed62
2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,returning_visitor,False,False,3.0,73461cd357c9fcafa343bcf578fd44aa5434d6232465e88f024868dcf80d3330
0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,returning_visitor,False,False,3.0,075e88c0643279e9a1fbf8cde94123adfd9ede927c1e4e264b5beeb2a7b31ccf
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,returning_visitor,False,False,3.0,a0ce69f625af7e852ff540a767bc5fcd02fbeef8e825245e6e30e680f56605d2
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,returning_visitor,False,False,3.0,7fe70e478c07c819c25bacb988e43c55d329584b73e74b9346f43e81b19d7295
2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,2,2,5,1,returning_visitor,False,True,3.0,894f0542fe7776d19689f0ceed334350e45f1f37ca535e481496ece480c436f0
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,returning_visitor,False,False,3.0,e627e3ae8e0031dbb6a25aa227a497f5d84d281d164828359fd871b843048c5f
0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,returning_visitor,False,False,3.0,e77af162c0696205b758783bd99b4ed2755f2a4123437c57f2f5de1bf5e6810d
1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,new_visitor,False,False,3.0,da47c42685fec72647119f1921b27f715b931aef3cb2a0c7dd58a77c62471fe3
1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,returning_visitor,False,False,3.0,26d780f7817d06f5693b91f78d8ba4dd63773f24639901c98101273939a1f91e
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,returning_visitor,True,False,3.0,64689f0ac7cc5bb0905d7cbb0fefa03f3b3a83de9a128f42beffc2d1768079b2
5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,returning_visitor,False,False,3.0,a8c22d8054ed3ded8a6a454308c844d836e8e1743f1b6b05ceda90e0ff7df624
0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,returning_visitor,False,False,3.0,9c3cef784e92560eaa105830422327168e09376975b49c7b710a100d12ef31c3
0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,Mar,2,2,1,1,returning_visitor,False,True,3.0,6f8cbb9b5f3b783001d4482b38ef02b6795cd713b4ddf4be3a357448ad1d5d0b
0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,returning_visitor,False,False,3.0,cfa77e71aee202bbdec0c27959e2c9993977fd4bae575560a5c2bae063f8ff5f
2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,returning_visitor,True,False,3.0,ebc9bb9f695276fab3f4f3505f133168eb05b2434f42d3d0c86c13ce6c015271
6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,returning_visitor,False,False,3.0,fd4a27763cc30c3799116f18305639211f379b36687cb51a6f51ccb43bf177a4
0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,Mar,4,1,1,3,returning_visitor,True,False,3.0,1ee9a14b6df820f805a3a7553523d838ac574d1b0501f131c4a5e9ae6b0d3761
1,73.0,1,740.0,50,1434.255128,0.0,0.019230769,22.03276923,0.0,Mar,2,2,3,2,returning_visitor,True,False,3.0,6d09039f1cf63ab28fd0fc1dc709043d90fb435e90730d94cfe7a3d100a2bbd0
2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,Mar,3,2,2,1,returning_visitor,True,False,3.0,6df4753a126e0cb9fe584284eeb7b7f95a2098564cdb8ae12fd08309e808a471
3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,returning_visitor,False,False,3.0,da73745ab1d4dd570248c2cb197ae99978ba6966470d2ebc8446e70f33945d8d
3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,Mar,3,2,1,8,returning_visitor,True,False,3.0,ece769751f4832a7e8d84a36830117fa5ed5ec9682bdb381869621a518aee609
6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,returning_visitor,True,False,3.0,83fcc72db5f585d0b5faa97a18c7f12007a1c502f360301eb2e2760c5edb5aaa
0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,Mar,3,2,2,3,returning_visitor,True,False,3.0,b932c0ebcf7058d4dee7ea0a0a4d1f2ff93ff6a6cdc5d9969046de3d34f507a7
0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,2,2,4,3,returning_visitor,False,False,3.0,5b67ffc5fe2e3c8893aa7891978e668efccd9d546f3ffe6de288138b0f5b8b17
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,returning_visitor,False,False,3.0,99447de8b242e25f8b4373c94fed6cc326ead68b66a37e94e56356a3b788efff
2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,returning_visitor,False,False,3.0,3403a09467bb856cce02559dea1e42449c5c9e04391a431baa171d7e4e6763fb
1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,2,2,8,1,returning_visitor,False,False,3.0,3f9ccf99e56ed87f1f070412cb040f2c682b5b72b0f3c60b185f2f02c0c7a3a9
0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833333,0.0,0.0,Mar,2,2,1,3,returning_visitor,True,False,3.0,fbed3a37cb10772ed9a833cf325aed94b30a9d020140dede2d5a6f202e46b71a
0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,returning_visitor,False,False,3.0,98cde83b86aeb1de68dc5006f0aedd17e5ca104500599696d3203e742fd537d7
0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,returning_visitor,False,False,3.0,4019ee328baea5fc91922c8200a60f71a2bcfe8ebde8dab8a7c457c3edd1d5b6
0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,returning_visitor,False,False,3.0,9fa0ae0205d7e869e4507029ef7987c2a33297b31b44e4273adde9c31fb7af39
1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,Mar,3,3,1,1,returning_visitor,False,False,3.0,6e79c83367161f617685a9359830f7c00729a4a31e82995dae0e3059d1cc923d
16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,returning_visitor,False,True,3.0,f1d1707b0da7cba7eb5843dcf825493e5cc2e73c3e792ebdc76fd3ac1b040344
1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,Mar,3,2,2,1,returning_visitor,True,False,3.0,5f67b9f820eeae96a0da7124b2eef560daa9af7c27cce66541f6de1e5b082498
2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,Mar,3,2,9,3,returning_visitor,True,False,3.0,451f2f6a1033c47649d230c6598556f26f17d902619e9706d13a249f80d84688
0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,returning_visitor,False,False,3.0,379f638e5bb92c538487401302ee4e0f7e07e8b97e5b2dbec6a3b9fe4e30a576
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,returning_visitor,False,False,3.0,aab456ac4a42dbda204788899771f911a494f31dbfbee06ecc7a23f046d579f5
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,returning_visitor,False,False,3.0,ff0f70c8d1a5a90846e798f53a5ac51b5d809d44f76a421b92eaf2442b895dc0
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2,2,5,1,returning_visitor,True,False,3.0,92c2f5da1cdb69c2a4a20e549250aae5c45c867572e630727c4494fc8cd2ee57
4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,returning_visitor,False,False,3.0,2c9352bf6f5f6d5cac1a95a417c7040fed6e2c1eb9c94e66bb7dbdecdbb107a2
1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,returning_visitor,False,False,3.0,9eb0ce64c1099981fc0d8a3b89b7b158034dd86daaeff57a80c2a606ed22e46d
5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,returning_visitor,False,False,3.0,835fb32a6d8868588ccd36a1020b9f2c9cf25f3a772b6c93a33b15dd0eea6894
0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,returning_visitor,False,False,3.0,8cf91274eca8b4d14d83d17f7caeaab5bac3debcdefb971f2fb970aa22276086
0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,new_visitor,False,False,3.0,95500d9236bf7a9f4d535378887cd2c633ab60d617b8a7c39568e57f44e107db
3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,returning_visitor,True,False,3.0,2bca490d31d1a3062cb0599fe5d25beacddaa1750c77eae597f6e00c4513019e
